Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),5.0,46335,0,9101,78,2857,0,167,0,58538,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Adjunkt,AC basisløntrin 8,5.0,35716,0,8029,5066,2553,0,583,0,51947,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),12.2,49322,651,9958,0,3967,0,170,19,64088,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",4.8,29311,0,6123,3771,829,0,0,0,40035,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,8.8,35716,0,8345,5741,5342,0,381,0,55525,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Lektor,AC basisløntrin 8,53.8,35716,0,10101,10068,7956,342,306,0,64489,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Postdoc,AC basisløntrin 8,10.0,35716,0,7727,5066,883,0,83,0,49475,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Professor,LR 37 (u.åremål),8.6,53548,0,13009,12016,5282,0,97,0,83951,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Professor,LR 38 (u.åremål),3.9,58834,2635,14512,12625,5100,0,529,0,94236,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Professor MSO,AC basisløntrin 8,5.0,35716,0,11221,97,7545,17644,167,0,72390,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),23.2,46430,0,9139,84,2875,53,448,15,59044,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Studielektor,AC basisløntrin 8,5.8,35716,0,8496,7814,1278,532,387,0,54222,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Teamleder,LR 36 (pers.ledelse u.åremål),4.0,52921,0,11344,0,8760,0,521,0,73546,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Vicedirektør,LR 37 (u.åremål),5.0,53548,0,14418,20048,5097,0,583,0,93694,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
46 - Jurister/økonomer,Videnskabelig assistent,AC basisløntrin 8,3.9,35716,0,7602,3850,1375,0,0,0,48543,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,15.6,35716,0,7917,5066,1906,0,240,0,50844,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),14.0,49585,309,9954,94,4004,0,268,0,64215,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Fuldmægtig,"AC basisløntrin 4, 2-årigt",4.1,29311,0,7342,3901,1918,0,0,0,42473,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Fuldmægtig,AC basisløntrin 6,13.1,33322,372,7507,4509,3555,94,95,0,49454,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Fuldmægtig,AC basisløntrin 8,26.5,35716,0,7975,5390,3521,47,94,0,52744,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Lektor,AC basisløntrin 8,121.1,35716,0,10184,10223,8247,324,350,18,65062,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Postdoc,AC basisløntrin 6,3.1,33668,0,7884,5066,3709,0,0,0,50326,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Postdoc,AC basisløntrin 8,30.9,35716,0,7721,5068,854,0,256,0,49616,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Professor,LR 37 (u.åremål),38.5,53548,0,12806,10955,5282,130,352,11,83083,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Professor,LR 38 (u.åremål),5.5,60927,0,14074,10549,5282,2233,455,0,93519,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),33.1,46079,411,9110,14,2658,93,242,0,58606,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Studielektor,AC basisløntrin 8,16.4,35716,0,8995,7529,4243,113,146,28,56770,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Teamleder,LR 36 (pers.ledelse u.åremål),9.0,52921,0,11230,962,7170,0,93,0,72376,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",7.4,29311,0,6240,3823,271,0,0,0,39645,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
49 - Magistre,Videnskabelig assistent,AC basisløntrin 8,3.3,35717,0,7432,3823,376,0,378,0,47724,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
106 - Ekst lektor og UV-assistent,Ekstern Lektor,Trin 1,31.3,43168,0,166,0,0,0,301,0,43636,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
179 - Håndværkere og Teknikere,Håndværker,"Provins, Løntrin 1",4.0,28580,0,8179,6620,12760,308,521,282,57251,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
236 - Laboratoriefunktionærer,Laboratorieteknisk medarbejder,"Løngrp. 4, Løntrin 1",4.7,32458,0,6384,60,5801,262,354,0,45320,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
236 - Laboratoriefunktionærer,Laboratorieteknisk medarbejder,"Løngrp. 5, Løntrin 1",5.8,35489,0,6760,112,5371,0,143,0,47876,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
239 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 5",10.9,32351,0,7632,1389,11444,0,191,5,53012,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
239 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 3, Løntrin 1",7.7,33805,0,8835,1956,17034,161,163,23,61976,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,HR-medarbejder,"Løngrp. 3, Hovedstad, Løntrin 2",4.9,32459,0,6635,0,7754,0,0,0,46848,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Sekretariatsmedarbejder,"Løngrp. 3, Hovedstad, Løntrin 3",4.0,35287,0,7229,0,8658,0,229,0,51403,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Studerende   kontorfunktionær,Trin 1,6.8,20513,0,3277,0,0,0,0,155,23945,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Studieadministrativ medarb.,"Løngrp. 3, Hovedstad, Løntrin 1",12.7,30748,0,6155,70,6375,145,196,0,43689,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Studieadministrativ medarb.,"Løngrp. 3, Hovedstad, Løntrin 2",7.9,32459,0,6307,79,5468,157,212,51,44732,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Studieadministrativ medarb.,"Løngrp. 2, Hovedstad, Sats II",10.0,29372,0,6078,0,7289,0,84,0,42822,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
240 - Kontorfunktionærer,Økonomimedarbejder,"Løngrp. 3, Hovedstad, Løntrin 2",5.9,31721,959,6644,0,7598,0,561,-47,47435,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d. Studerende,"AC basisløntrin 4, 2-årigt",27.0,29311,0,5495,1531,0,0,46,0,36383,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d. Studerende,AC basisløntrin 5,23.0,31590,0,5980,1531,228,180,181,0,39690,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d. Studerende,AC basisløntrin 6,21.7,33669,0,6335,1531,294,0,269,16,42113,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d. Studerende,AC basisløntrin 8,23.5,35716,0,6787,1531,722,0,177,0,44933,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
35 - Fysioterapeuter,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",3.3,29311,0,6288,3823,461,0,0,0,39883,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
36 - Bygningskonstruktør,Bygningskonstruktør,AC basisløntrin 7,4.0,34099,0,9497,4557,11085,2852,521,0,62610,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
38 - Bibliotekarer,Akademisk medarbejder,AC basisløntrin 8,4.5,35716,0,8293,79,8880,0,218,0,53187,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
38 - Bibliotekarer,Bibliotekar,AC basisløntrin 7,4.8,34099,0,7904,402,8103,0,204,0,50712,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
39 - Erhvervss.kandidater,Kommunikationsspecialist,AC basisløntrin 8,3.8,35716,0,8026,5857,3501,0,0,0,53101,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
40 - Ingeniørassistenter,Ingeniørassistent,Trin 1,20.0,31954,0,6955,68,8012,670,183,1,47842,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
43 - Arkitekter,Lektor,AC basisløntrin 8,10.5,35716,0,9475,9499,5520,587,456,0,61253,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Adjunkt,AC basisløntrin 8,58.9,35716,0,7555,5066,632,0,241,0,49211,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Akademisk medarbejder,AC basisløntrin 8,3.2,35716,0,8153,274,7993,0,311,254,52701,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Chefkonsulent,LR 36 (u.åremål),6.3,49874,0,9685,23,2033,570,856,0,63041,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Institutleder,LR 37 (m.åremål),4.0,49833,0,15664,15851,5344,14564,1250,0,102506,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Laboratorieingeniør,AC basisløntrin 8,9.5,35716,0,7918,531,6266,194,61,0,50686,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Lektor,AC basisløntrin 6,4.0,33669,0,9040,9380,5880,0,521,0,58490,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Lektor,AC basisløntrin 8,204.5,35708,0,9754,9436,6896,695,652,102,63244,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Lektor - forfremmelsesprogram,AC basisløntrin 8,5.0,35716,0,11114,14049,9413,1233,1250,0,72776,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Post.Doc,AC basisløntrin 6,21.0,33669,0,7304,5066,588,0,0,0,46626,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Post.Doc,AC basisløntrin 8,123.6,35716,0,7611,5066,109,120,90,0,48712,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Professor,LR 37 (u.åremål),56.2,53548,0,12383,1729,9136,3263,1149,74,81283,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Professor,LR 38 (u.åremål),9.6,60928,0,14053,3184,5603,7206,1953,0,92927,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Seniorforsker,AC basisløntrin 8,11.9,35716,0,10107,9493,9026,596,419,0,65357,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),4.6,46719,0,9370,98,3851,0,181,0,60219,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Tenure Track Adjunkt,AC basisløntrin 8,17.0,35716,0,7739,5066,914,0,172,0,49606,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",51.1,29311,0,6187,3823,0,0,0,0,39321,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,AC basisløntrin 5,8.9,31590,0,6615,3823,90,0,140,0,42258,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,AC basisløntrin 6,13.5,33669,0,6984,3873,0,0,93,0,44619,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,AC basisløntrin 8,30.4,35716,0,7391,3845,222,0,27,0,47201,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,"AC basisløntrin 4, 2-årigt",5.0,29311,0,6112,3771,808,0,0,0,40003,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,AC basisløntrin 8,15.9,35716,0,7765,5204,2549,0,418,0,51651,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Adjunkt,AC basisløntrin 8,26.1,35716,0,7906,5066,1843,0,383,0,50914,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Afdelingschef,LR 36 (pers.ledelse u.åremål),4.0,52921,0,11774,0,11142,0,771,0,76608,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),4.0,52921,0,10460,124,3365,380,1016,0,68267,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),15.2,50048,0,10207,0,5168,166,645,0,66233,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,7.5,35716,0,8110,5568,3817,362,624,0,54198,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Jurist,AC basisløntrin 8,5.8,35716,0,8098,5168,4391,0,172,0,53545,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Ledelseskonsulent,LR 35 (u.åremål),4.6,46335,0,9370,0,3522,809,180,0,60216,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Lektor,AC basisløntrin 8,114.2,35716,0,9551,9628,5505,883,763,0,62046,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Områdechef,LR 36 (pers.ledelse u.åremål),5.0,52921,0,10898,0,6290,0,417,0,70526,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Post.Doc,AC basisløntrin 8,15.0,35716,0,7850,5066,1287,277,222,0,50418,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Professor,LR 37 (u.åremål),29.7,53547,0,12493,4181,9257,1204,758,0,81439,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Professor,LR 38 (u.åremål),4.0,60928,0,15222,14456,7758,0,1927,0,100291,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Projektadministrator,"AC basisløntrin 4, 2-årigt",4.0,29311,0,6214,3771,1374,0,0,0,40671,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Projektøkonom,AC basisløntrin 8,4.0,35716,0,7854,5639,2749,0,0,0,51958,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Sekretariatschef,LR 36 (pers.ledelse u.åremål),7.0,52921,0,10824,826,5059,0,714,0,70345,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),31.6,46335,0,8859,0,1338,243,455,0,57231,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Studielektor,AC basisløntrin 8,11.2,35716,0,8782,7299,4309,137,1002,0,57245,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",9.9,29311,0,6325,3823,303,0,127,0,39888,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
46 - Jurister/økonomer,Videnskabelig assistent,AC basisløntrin 8,3.1,35716,0,7469,3823,625,0,0,0,47632,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
49 - Magistre,AC-fuldmægtig,AC basisløntrin 6,5.0,33669,0,7022,4306,1117,0,0,0,46114,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
49 - Magistre,AC-fuldmægtig,AC basisløntrin 8,8.0,35716,0,7672,4778,2339,0,143,0,50649,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,48.9,35716,0,7762,5114,1019,0,102,0,49714,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),7.0,49874,0,9914,0,3894,0,655,0,64337,"2025, 3. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.17 - Aalborg Universitet,Andet
