Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
44 - Ingeniører,Professor,LR 37 (u.åremål),30.0,53329,0,12137,14479,1969,441,469,48,82872,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Retskemiker,AC basisløntrin 8,4.0,35571,0,8952,0,15620,0,0,0,60142,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),16.5,46547,0,9012,153,4307,491,61,62,60632,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Systemudvikler,AC basisløntrin 8,4.0,35571,0,8448,1458,11608,0,0,361,57446,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",24.5,29192,0,5886,3807,241,0,0,0,39126,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,AC basisløntrin 6,9.5,33531,0,6609,3807,130,0,0,0,44077,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
44 - Ingeniører,Videnskabelig assistent,AC basisløntrin 8,9.5,35571,0,7210,3937,1408,0,0,0,48126,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,"AC basisløntrin 4, 2-årigt",19.6,29192,0,5893,3756,1342,0,0,0,40182,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,AC basisløntrin 5,8.8,31461,0,6460,3756,2391,0,605,0,44674,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,AC basisløntrin 6,16.0,33531,0,7157,4717,3559,160,380,0,49505,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,AC-fuldmægtig,AC basisløntrin 8,61.0,35571,0,7648,5350,3853,27,193,0,52642,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Adjunkt,AC basisløntrin 8,22.2,35571,0,7302,5239,730,0,202,0,49044,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),25.0,52706,0,10556,18,7851,0,743,0,71874,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),25.5,50212,0,9838,110,5026,1005,507,46,66744,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (pers.ledelse u.åremål),6.0,52706,0,10287,88,6203,0,1222,0,70506,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,7.0,35571,0,7916,5833,5301,0,0,0,54622,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Institutleder,LR 37 (m.åremål),5.0,49630,0,13820,13742,4384,11906,2867,0,96350,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Lektor,AC basisløntrin 8,88.0,35571,0,9041,9598,5334,1244,439,42,61269,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Post.Doc,AC basisløntrin 8,22.0,35571,0,7135,4831,206,0,180,0,47922,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Professor,LR 37 (u.åremål),52.0,53329,0,11787,13477,1048,0,580,56,80277,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Professor,LR 38 (u.åremål),4.0,60679,0,13466,15596,1315,0,0,160,91215,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Professor MSO,AC basisløntrin 8,6.0,35571,0,11162,17894,2863,7792,347,0,75629,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),67.0,46222,0,8719,18,3036,16,241,15,58268,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Studielektor,AC basisløntrin 8,6.0,35571,0,9226,7415,7426,2386,266,0,62290,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Tenure Track Adjunkt,AC basisløntrin 8,8.0,35571,0,7300,5045,835,0,250,0,49001,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",3.8,29191,0,5852,3807,0,0,0,0,38851,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
46 - Jurister/økonomer,Videnskabelig assistent,AC basisløntrin 8,5.0,35571,0,6932,3807,0,0,0,0,46309,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,AC-fuldmægtig,"AC basisløntrin 4, 2-årigt",15.9,29192,0,5755,3756,550,0,79,0,39332,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,AC-fuldmægtig,AC basisløntrin 5,10.0,31461,0,6427,3756,2222,0,0,8,43874,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,AC-fuldmægtig,AC basisløntrin 6,7.9,33531,0,7228,4877,3998,0,351,0,49986,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,AC-fuldmægtig,AC basisløntrin 8,98.7,35571,0,7504,5244,3260,67,162,4,51812,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,76.2,35571,0,7398,5048,1364,46,76,0,49502,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Akademisk medarbejder,AC basisløntrin 6,4.5,33532,0,6745,4381,1515,0,0,0,46172,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Akademisk medarbejder,AC basisløntrin 8,58.7,35571,0,7392,4126,3294,156,61,6,50605,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),30.0,52706,0,10461,437,6421,451,447,18,70940,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),30.2,49889,0,9646,60,4896,379,308,37,65215,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Chefkonsulent,LR 36 (pers.ledelse u.åremål),7.0,52706,0,10507,0,7322,259,833,0,71627,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Forsker,AC basisløntrin 8,9.4,35571,0,7707,5045,3254,0,0,0,51577,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Fuldmægtig,AC basisløntrin 8,17.7,35571,0,7705,5697,4146,0,282,0,53401,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Institutleder,LR 37 (m.åremål),13.0,49630,0,13837,11223,5963,12945,1751,107,95456,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Kontorchef,LR 36 (pers.ledelse u.åremål),4.0,52706,0,11693,0,14517,0,2813,0,81728,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Lektor,AC basisløntrin 8,275.6,35571,0,8844,9445,4979,549,106,38,59532,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Lektor - forfremmelsesprogram,AC basisløntrin 8,9.0,35571,0,9883,14042,6244,780,389,0,66908,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Post.Doc,AC basisløntrin 6,26.2,33531,0,6816,5045,118,0,0,0,45511,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Post.Doc,AC basisløntrin 8,203.0,35571,0,7209,5041,278,5,35,24,48163,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Postdoc,AC basisløntrin 8,7.5,35571,0,7148,5045,0,0,0,0,47764,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Professor,LR 37 (u.åremål),125.5,53329,0,11638,11261,1346,379,196,94,78242,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Professor,LR 38 (u.åremål),11.8,60679,0,14747,22060,6815,2343,0,250,106893,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Professor MSO,AC basisløntrin 8,6.9,35571,0,10803,17709,3277,5447,302,71,73180,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,14.5,35571,0,9198,9371,6870,809,138,5,61961,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),94.2,46389,0,8696,49,3278,51,192,27,58682,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Studieadjunkt,AC basisløntrin 8,5.1,35570,0,7352,3620,2285,242,0,0,49070,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Tenure Track Adjunkt,AC basisløntrin 8,9.0,35571,0,7549,5045,2372,0,0,0,50537,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Videnskabelig assistent,"AC basisløntrin 4, 2-årigt",57.4,29192,0,5855,3787,102,0,0,0,38936,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Videnskabelig assistent,AC basisløntrin 5,16.9,31461,0,6862,3812,223,0,143,0,42502,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Videnskabelig assistent,AC basisløntrin 6,20.9,33531,0,6632,3807,301,0,0,0,44271,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
49 - Magistre,Videnskabelig assistent,AC basisløntrin 8,32.3,35571,0,7209,3829,605,0,52,1,47267,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
54 - Maskinmestre,Maskinmester,Trin 1,4.0,32863,0,9089,0,19227,0,1365,0,62544,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
60 - Journalister,Journalist,Løntrin 7,7.2,33482,0,9006,208,15057,377,0,0,58131,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
60 - Journalister,JOURNALISTISK LEKTOR,Løntrin 7,8.4,33482,0,10341,266,21997,731,120,0,66936,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
60 - Journalister,Kommunikationsmedarbejder,Løntrin 7,4.0,33482,0,9305,208,13652,3459,208,0,60315,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
84 - Farmaceuter,Adjunkt,AC basisløntrin 8,3.9,35571,0,7563,5997,1473,0,0,0,50604,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
84 - Farmaceuter,Lektor,AC basisløntrin 8,3.5,35571,0,10222,9957,6883,0,354,135,63122,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
84 - Farmaceuter,Post.Doc,AC basisløntrin 8,4.0,35571,0,7265,5759,0,0,0,0,48595,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
84 - Farmaceuter,Professor,LR 37 (u.åremål),9.0,53329,0,11966,13014,1808,665,278,125,81184,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
84 - Farmaceuter,Videnskabelig assistent,AC basisløntrin 8,3.5,35570,0,7182,4487,579,149,0,0,47967,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
93 - Særligt aflønnede,Professor,Trin 0,7.3,53328,0,9315,11915,497,689,0,247,75993,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
93 - Særligt aflønnede,Specialkonsulent,Trin 0,4.9,46596,0,8905,2394,2262,0,0,141,60299,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
106 - Ekst lektor og UV-assistent,Ekstern Lektor,Trin 1,23.0,42301,0,143,0,0,0,120,0,42563,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
107 - Studenterundervisere,Instruktor,Trin 1,4.0,33959,0,759,0,0,0,0,0,34718,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
107 - Studenterundervisere,Studerende,Trin 1,13.3,26017,0,612,0,0,0,0,0,26630,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
108 - Læger v. højere udd.ins.,Adjunkt,AC basisløntrin 8,3.4,35571,0,7946,5045,0,4714,0,0,53276,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
108 - Læger v. højere udd.ins.,Lektor,AC basisløntrin 8,7.9,35570,0,9555,10063,6483,2490,0,126,64286,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
108 - Læger v. højere udd.ins.,Post.Doc,AC basisløntrin 8,5.4,35571,0,7630,5045,220,2638,0,0,51104,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
108 - Læger v. højere udd.ins.,Professor,LR 37 (u.åremål),14.4,53329,0,12186,15140,1591,0,543,294,83082,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
108 - Læger v. højere udd.ins.,Videnskabelig assistent,AC basisløntrin 8,7.5,35571,0,7632,3807,902,3166,0,0,51078,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
139 - Gartnere og gartneriarbejdere,Dyrepasser,Trin 2,13.3,27948,0,4989,0,3878,45,138,171,37168,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
172 - Lærlinge og elever,IT-Supporterelev,Trin 1,8.0,19585,0,3212,0,0,0,0,0,22798,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
179 - Håndværkere og Teknikere,Betjent,"Provins, Løntrin 1",4.0,28463,0,6161,73,10209,0,458,302,45666,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
179 - Håndværkere og Teknikere,Elektriker,"Provins, Løntrin 1",4.0,28463,0,6422,0,11982,0,625,623,48115,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
179 - Håndværkere og Teknikere,Håndværker,"Provins, Løntrin 1",6.0,28463,0,5826,95,8010,0,139,246,42779,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
231 - Bioanalytikere,Bioanalytiker,Trin 1,4.5,32010,0,7808,0,9071,421,0,0,49310,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborant,"Løngrp. 2, Sats II",8.0,28615,0,4660,0,1130,0,0,0,34404,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborant,"Løngrp. 3, Løntrin 1",6.9,30600,0,5064,0,1814,0,0,0,37478,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborant,"Løngrp. 4, Løntrin 1",11.1,32326,0,5542,35,3105,134,90,0,41232,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborant,"Løngrp. 5, Løntrin 1",38.4,35344,0,5912,29,2626,36,0,25,43973,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborant,"Løngrp. 6, Løntrin 1",20.0,37826,0,6381,66,2979,349,221,36,47858,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborantpraktikant,Trin 1,6.0,18932,0,3038,0,0,0,0,0,21970,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laborantpraktikant,"Løngrp. 1, Løntrin 1",5.0,22570,0,3583,0,0,0,0,0,26153,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
236 - Laboratoriefunktionærer,Laboratorietekniker,"Løngrp. 6, Løntrin 1",3.8,37826,0,6209,0,2180,0,0,0,46214,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
239 - IT-medarbejdere,EDB-medarbejder,"Løngruppe 2, Løntrin 5",7.8,32219,0,7305,183,13891,314,0,581,54493,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
239 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 5",12.9,32219,0,6837,23,11279,0,464,677,51500,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
239 - IT-medarbejdere,IT-Supporter,"Løngruppe 2, Løntrin 5",17.8,32219,0,6594,20,9655,0,142,859,49489,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",162.3,29672,34,5611,32,6117,102,214,27,41810,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 2",50.1,31532,316,6192,38,7768,222,280,20,46367,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 3",22.7,34517,757,6647,37,7103,585,784,14,50445,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",30.5,28054,150,5108,19,4438,0,33,22,37825,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Sekretær,"Løngrp. 3, Provins, Løntrin 1",4.5,29697,0,6053,67,7430,1797,0,73,45117,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
240 - Kontorfunktionærer,Studiesekretær,"Løngrp. 3, Provins, Løntrin 1",6.0,29697,0,5610,0,6059,322,417,0,42105,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
251 - Sygeplejersker,Sygeplejerske,Trin 1,4.3,33484,0,7926,0,7718,876,0,0,50005,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
252 - Vagtfunktionærer,Betjent,Løngruppe III,23.0,26832,0,5479,48,8208,118,170,100,40955,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
540 - Korrespondenter,Korrespondent,Løntrin 1,8.9,28856,0,7275,919,10955,0,0,185,48191,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d.,"AC basisløntrin 4, 2-årigt",179.6,29192,0,5184,1525,57,66,3,0,36026,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d.,AC basisløntrin 5,108.8,31461,0,5564,1525,243,63,4,0,38861,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d.,AC basisløntrin 6,70.2,33531,0,5976,1525,216,254,18,0,41519,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
553 - Ph.d. Stipendiater,Ph.d.,AC basisløntrin 8,186.4,35571,0,6464,1525,320,1014,19,0,44912,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
580 - Kliniske Professorer,Klinisk Professor,Trin 1,46.6,47094,0,4990,524,347,0,0,124,53079,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
747 - Rengøringsassistenter,Servicemedarbejder,Trin 1,3.3,25224,0,4651,0,4448,0,0,0,34323,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.11 - Syddansk Universitet,Andet
39 - Erhvervss.kandidater,Specialkonsulent,LR 35 (u.åremål),3.4,46145,0,8478,0,1825,0,367,0,56816,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
44 - Ingeniører,Lektor,AC basisløntrin 8,6.8,35571,0,9508,9751,8080,0,488,0,63397,"2025, 1. kvt.",§19 - Uddannelses- og Forskningsministeriet,§19.22.15 - Roskilde Universitet,Andet
